ds,y
2016-03-26,1527
2015-11-26,1563
2015-11-26,2151
2015-11-26,2239
2015-11-26,1159
2015-11-26,2171
2015-07-26,1159
2015-07-26,934
2015-07-26,2349
2015-07-26,1026
2015-07-26,1409
2015-07-26,1795
2015-07-26,2392
2017-08-26,1707
2017-08-26,1747
2017-08-26,995
2017-08-26,964
2017-08-26,1193
2017-08-26,2292
2017-08-26,2008
2017-08-26,2189
2017-08-26,2297
2017-08-26,1534
2017-08-26,1838
2015-10-26,1388
2018-03-26,783
2015-12-26,2253
2016-07-26,2045
2018-06-26,1719
2018-06-26,2275
2018-06-26,1605
2018-08-26,2478
2018-06-26,748
2015-01-26,1350
2015-01-26,1991
2015-01-26,1384
2018-06-26,1712
2015-01-26,666
2015-01-26,2431
2018-06-26,1472
2018-06-26,878
2018-06-26,1798
2018-06-26,930
2016-01-26,583
2016-05-26,1792
2018-04-26,1403
2015-01-26,1050
2018-06-26,1010
2016-07-26,2500
2016-07-26,716
2015-03-26,2396
2015-03-26,709
2015-03-26,1953
2016-07-26,2097
2016-07-26,563
2016-05-26,2485
2016-05-26,2061
2016-05-26,1027
2016-05-26,1432
2016-05-26,2117
2016-05-26,1926
2018-08-26,940
2018-08-26,938
2018-06-26,1084
2018-06-26,1713
2015-03-26,1449
2015-03-26,697
2016-07-26,1140
2016-07-26,1841
2018-04-26,1792
2018-04-26,2293
2016-05-26,764
2016-06-26,1702
2016-04-26,602
2018-07-26,1525
2018-07-26,721
2018-06-26,1056
2016-04-26,1965
2016-04-26,2077
2016-04-26,2467
2016-03-26,1363
2016-04-26,2375
2018-06-26,2023
2018-06-26,1568
2018-06-26,1446
2016-04-26,721
2016-03-26,715
2016-03-26,543
2016-03-26,926
2016-04-26,2350
2016-04-26,1277
2016-04-26,1706
2016-06-26,2109
2016-06-26,1284
2015-01-26,1354
2015-01-26,1916
2015-01-26,2122
2018-05-26,586
2018-05-26,1885
2016-04-26,1713
2018-05-26,1720
2018-05-26,829
2015-04-26,1265
2015-04-26,1244
2016-06-26,1059
2016-06-26,1546
2016-06-26,1454
2015-04-26,1184
2016-06-26,1167
2015-04-26,828
2018-11-27,944
2017-08-27,2413
2017-08-27,1194
2018-11-27,521
2017-08-27,685
2017-08-27,797
2018-11-27,1293
2017-08-27,1454
2017-08-27,1211
2017-08-27,550
2017-08-27,700
2017-08-27,1537
2017-08-27,2351
2017-08-27,1903
2017-08-27,623
2017-08-27,1499
2018-03-27,1690
2015-11-27,2332
2016-12-27,2218
2016-12-27,2418
2016-12-27,1301
2016-12-27,727
2016-12-27,1751
2016-12-27,1354
2016-12-27,702
2016-12-27,1691
2016-12-27,660
2017-10-27,1544
2017-10-27,2162
2017-10-27,1942
2017-10-27,748
2017-10-27,2227
2017-10-27,2011
2018-03-27,2338
2016-12-27,2045
2015-11-27,1784
2016-12-27,1598
2016-12-27,2011
2016-12-27,1243
2016-12-27,2488
2016-12-27,630
2016-12-27,2257
2016-12-27,1495
2018-06-27,1968
2018-06-27,2032
2016-12-27,1350
2018-06-27,1712
2018-06-27,2447
2018-11-27,979
2017-09-27,690
2017-09-27,2081
2017-09-27,2172
2017-09-27,1987
2017-09-27,1759
2018-06-27,1168
2018-11-27,1247
2018-07-27,2484
2018-11-27,1404
2015-08-27,692
2015-08-27,522
2015-08-27,528
2015-08-27,2478
2018-08-27,1526
2018-08-27,2076
2018-08-27,932
2018-08-27,1019
2018-08-27,1917
2017-03-27,1846
2017-03-27,2299
2017-03-27,767
2018-08-27,510
2018-08-27,1464
2018-08-27,570
2018-08-27,1733
2018-10-27,1625
2018-10-27,1029
2018-10-27,1276
2015-08-27,1757
2015-08-27,2427
2015-08-27,779
2018-08-27,1206
2017-05-27,728
2017-05-27,2065
2017-05-27,2231
2017-05-27,1957
2017-05-27,1375
2017-05-27,711
2017-05-27,2022
2016-03-27,2262
2015-09-27,1101
2018-10-27,2016
2015-09-27,534
2018-08-27,1475
2018-08-27,2026
2018-08-27,2428
2018-08-27,1807
2018-08-27,2147
2018-08-27,2062
2018-08-27,2389
2018-08-27,1512
2018-08-27,1960
2015-09-27,2392
2018-10-27,1331
2018-10-27,2323
2018-10-27,2334
2016-01-27,2334
2016-01-27,1018
2016-01-27,2410
2016-01-27,1087
2015-07-27,1131
2015-07-27,2050
2018-07-27,949
2017-10-27,1936
2018-07-27,541
2015-07-27,2226
2018-07-27,2255
2018-07-27,1176
2018-07-27,2487
2018-07-27,1957
2018-11-27,923
2018-11-27,1173
2018-11-27,776
2018-11-27,1215
2018-11-27,2447
2018-11-27,1733
2018-07-27,1304
2018-11-27,2048
2015-10-27,1824
2016-02-27,1355
2018-10-27,1993
2018-10-27,2117
2018-10-27,1422
2018-10-27,2098
2018-10-27,1615
2016-04-27,2307
2016-04-27,506
2017-02-27,2342
2016-04-27,1153
2015-10-27,1445
2016-04-27,2114
2016-02-27,937
2016-02-27,888
2016-02-27,1105
2016-02-27,1029
2017-06-27,1136
2017-06-27,2216
2017-06-27,644
2017-02-27,1753
2017-02-27,1540
2016-04-27,595
2017-10-27,739
2017-10-27,1508
2016-12-27,2391
2015-12-27,2161
2015-12-27,1275
2015-12-27,1051
2015-12-27,1643
2015-01-27,540
2015-01-27,2370
2018-05-27,794
2018-05-27,2150
2018-05-27,1649
2018-05-27,1135
2018-05-27,1816
2018-05-27,2014
2018-05-27,2025
2016-08-27,745
2018-05-27,2424
2018-05-27,2181
2018-05-27,2084
2015-06-27,1624
2015-06-27,2295
2015-12-27,1099
2016-09-27,1634
2015-12-27,1823
2016-08-27,1024
2015-12-27,1961
2016-08-27,2199
2017-12-27,1903
2017-12-27,2154
2017-12-27,1200
2016-11-27,664
2016-11-27,759
2018-05-27,1693
2016-08-27,1566
2015-12-27,535
2015-12-27,1520
2015-12-27,553
2017-12-27,1825
2018-01-27,583
2018-01-27,559
2018-01-27,743
2018-04-27,908
2016-07-27,1631
2017-12-27,872
2015-05-27,1841
2015-05-27,637
2015-05-27,1878
2015-05-27,2351
2016-09-27,643
2016-09-27,2060
2016-09-27,594
2015-05-27,516
2015-06-27,2179
2017-12-27,1140
2018-01-27,1303
2015-12-27,2192
2018-04-27,1293
2018-04-27,549
2018-04-27,1586
2018-04-27,1023
2016-12-27,1443
2017-12-27,1447
2015-01-27,1394
2016-09-27,1334
2016-09-27,1703
2016-09-27,991
2016-09-27,1944
2016-09-27,598
2015-02-27,1960
2018-04-27,2470
2016-11-27,814
2015-12-27,531
2016-11-27,2464
2017-11-27,2038
2017-11-27,2477
2017-11-27,1035
2017-11-27,1077
2016-11-27,1311
2015-12-27,921
2015-12-27,772
2018-12-27,2233
2018-12-27,1342
2015-12-27,2097
2015-12-27,885
2018-03-27,1892
2018-03-27,2238
2018-03-27,1871
2018-03-27,1393
2018-03-27,1717
2018-03-27,603
2018-03-27,1450
2018-03-27,886
2018-03-27,534
2018-03-27,904
2018-03-27,2200
2018-03-27,1522
2016-12-27,826
2016-12-27,1616
2017-11-27,1874
2017-11-27,2384
2016-09-27,1309
2016-11-27,2018
2016-11-27,842
2016-11-27,919
2017-11-27,1075
2017-11-27,1487
2017-11-27,2045
2016-08-27,2215
2016-11-27,1300
2016-11-27,1097
2016-11-27,1068
2016-11-27,2207
2016-11-27,1829
2017-11-27,1544
2017-11-27,1892
2016-11-27,1504
2016-11-27,1506
2017-11-27,1787
2016-11-27,645
2017-11-27,2074
2016-11-27,792
2017-11-27,2389
2016-03-28,713
2016-03-28,2058
2015-12-28,887
2015-12-28,1583
2016-03-28,520
2015-12-28,531
2017-05-28,1480
2017-05-28,2283
2017-02-28,2255
2016-03-28,2428
2016-08-28,654
2016-08-28,1105
2017-04-28,1167
2017-03-28,1239
2017-03-28,530
2017-03-28,1677
2016-08-28,784
2016-08-28,2152
2017-04-28,1685
2017-04-28,1238
2016-03-28,1803
2017-04-28,1886
2015-12-28,2491
2016-08-28,1453
2016-08-28,1608
2016-08-28,1938
2016-02-28,1242
2016-02-28,1286
2016-08-28,2060
2016-08-28,779
2017-04-28,791
2016-08-28,1559
2015-10-28,2397
2016-09-28,1454
2016-11-28,1402
2016-11-28,1929
2016-11-28,1899
2016-05-28,894
2016-05-28,1768
2016-05-28,1154
2016-05-28,2223
2016-05-28,1114
2016-11-28,1489
2016-05-28,526
2015-12-28,729
2016-05-28,849
2016-05-28,1305
2016-12-28,737
2016-12-28,785
2015-11-28,1254
2015-12-28,1676
2016-06-28,1913
2016-05-28,1353
2016-06-28,1391
2016-11-28,2138
2016-11-28,1256
2015-11-28,644
2015-11-28,1299
2015-11-28,925
2015-11-28,1589
2015-11-28,1750
2015-11-28,2403
2015-11-28,2099
2015-11-28,1184
2016-11-28,2417
2015-11-28,1736
2015-11-28,692
2015-11-28,898
2016-11-28,1390
2016-11-28,2482
2016-11-28,2068
2016-11-28,1964
2016-11-28,1988
2016-11-28,1443
2015-11-28,980
2017-02-28,1547
2016-06-28,829
2016-06-28,1537
2015-10-28,2069
2016-06-28,1453
2016-01-28,2223
2016-09-28,1150
2016-09-28,1349
2016-09-28,1306
2016-09-28,1290
2016-09-28,1787
2015-10-28,1640
2016-09-28,1965
2016-04-28,1846
2016-04-28,1132
2016-04-28,1192
2016-04-28,641
2016-09-28,1617
2016-09-28,1914
2016-09-28,1396
2016-09-28,2004
2016-04-28,2454
2016-06-28,801
2015-10-28,2220
2015-10-28,1073
2018-11-28,951
2018-11-28,751
2018-11-28,2105
2017-05-28,2259
2018-11-28,1012
2018-11-28,2279
2018-11-28,546
2018-11-28,1221
2015-10-28,2431
2018-11-28,2480
2018-11-28,2474
2018-11-28,839
2018-11-28,2439
2016-10-28,748
2016-10-28,1805
2016-10-28,1010
2017-01-28,756
2016-10-28,1700
2018-11-28,1575
2017-05-28,1675
2017-07-28,693
2017-05-28,2196
2015-06-28,1152
2015-06-28,2313
2017-11-28,874
2017-11-28,541
2017-11-28,2139
2017-11-28,1829
2017-11-28,729
2017-11-28,1979
2017-11-28,901
2017-11-28,1388
2017-11-28,1660
2017-11-28,2419
2017-11-28,1649
2015-06-28,2081
2015-06-28,1831
2018-05-28,758
2018-05-28,2414
2018-05-28,584
2018-05-28,964
2018-05-28,1657
2018-05-28,2069
2015-06-28,2166
2015-06-28,1278
2018-12-28,2351
2017-10-28,644
2018-12-28,2394
2018-12-28,979
2018-12-28,1362
2017-09-28,2091
2018-12-28,764
2018-12-28,1423
2018-12-28,1250
2017-10-28,1770
2017-10-28,1727
2017-10-28,1019
2018-05-28,1919
2017-10-28,1905
2017-10-28,1879
2017-10-28,1051
2017-10-28,759
2017-10-28,1359
2017-10-28,1817
2017-10-28,1754
2017-10-28,613
2017-10-28,1793
2017-10-28,1554
2017-10-28,2368
2017-10-28,1949
2018-05-28,1457
2018-05-28,1690
2018-05-28,2129
2018-03-28,1714
2018-03-28,666
2018-03-28,685
2015-05-28,2444
2015-05-28,2115
2015-05-28,901
2018-01-28,2266
2018-01-28,1962
2018-01-28,1671
2018-01-28,1141
2015-04-28,1797
2018-03-28,2056
2018-03-28,1802
2018-03-28,1646
2018-03-28,550
2018-02-28,1311
2018-02-28,2172
2015-04-28,725
2015-04-28,876
2015-04-28,1077
2015-04-28,719
2015-04-28,1027
2018-03-28,1909
2018-12-28,633
2015-04-28,2020
2015-04-28,2018
2018-05-28,1737
2018-05-28,2023
2015-01-28,636
2015-03-28,959
2015-03-28,2028
2015-03-28,1067
2018-04-28,2091
2018-04-28,1309
2018-09-28,1767
2018-09-28,590
2017-05-28,960
2018-09-28,1495
2018-09-28,1808
2018-09-28,521
2018-09-28,2110
2018-09-28,1934
2018-09-28,1119
2018-09-28,1920
2018-04-28,1617
2018-04-28,1870
2015-03-28,783
2015-04-28,644
2018-09-28,1461
2018-12-28,1626
2017-10-28,2261
2018-12-28,2315
2017-06-28,1402
2017-06-28,1668
2017-06-28,1394
2017-06-28,1189
2015-07-28,1726
2018-08-28,2153
2015-09-28,1400
2017-06-28,2266
2015-09-28,1908
2018-08-28,1309
2018-08-28,1504
2018-12-28,963
2015-09-28,1579
2018-08-28,1467
2018-08-28,1354
2018-08-28,2285
2018-08-28,1339
2018-08-28,2109
2017-06-28,1450
2017-06-28,1109
2018-12-28,635
2018-10-28,2235
2018-10-28,831
2018-10-28,1353
2018-10-28,1164
2018-10-28,717
2018-12-28,932
2017-06-28,2168
2018-12-28,2006
2018-12-28,1992
2018-12-28,900
2018-10-28,1564
2018-10-28,600
2018-12-28,1934
2018-10-28,1701
2015-07-28,1745
2018-12-28,735
2015-07-28,1894
2015-09-28,1557
2017-07-28,794
2017-07-28,697
2017-07-28,871
2017-05-28,1892
2017-07-28,1771
2018-07-28,1798
2017-05-28,2099
2017-07-28,1319
2017-07-28,1419
2017-08-28,2305
2017-05-28,1472
2017-05-28,1798
2017-08-28,611
2017-07-28,2428
2017-08-28,2081
2017-08-28,2434
2017-08-28,969
2018-07-28,785
2018-07-28,2076
2018-12-28,681
2017-08-28,1425
2018-04-29,2091
2016-03-29,1789
2018-12-29,988
2018-08-29,1700
2016-06-29,671
2016-04-29,2029
2016-03-29,2257
2016-06-29,584
2016-06-29,768
2016-06-29,995
2018-04-29,705
2018-12-29,1161
2018-12-29,755
2018-12-29,1479
2018-08-29,2478
2018-08-29,2298
2018-03-29,1976
2018-08-29,1576
2018-12-29,865
2018-12-29,1299
2018-12-29,955
2015-03-29,1726
2016-03-29,2366
2016-03-29,1747
2016-03-29,2424
2018-12-29,1884
2018-12-29,2284
2018-12-29,1882
2018-12-29,1575
2016-03-29,2093
2016-08-29,776
2016-08-29,2389
2018-12-29,1805
2018-08-29,2212
2016-03-29,645
2016-03-29,1397
2018-07-29,1374
2015-12-29,2213
2018-07-29,2168
2018-05-29,688
2018-05-29,1402
2018-05-29,1698
2018-05-29,945
2018-05-29,1792
2018-06-29,624
2018-06-29,1363
2018-06-29,605
2018-06-29,1654
2018-06-29,1547
2018-06-29,778
2018-07-29,1135
2018-07-29,2459
2018-07-29,1682
2015-04-29,1243
2018-07-29,721
2018-07-29,1560
2018-07-29,1856
2018-06-29,564
2018-06-29,1682
2018-06-29,896
2018-06-29,605
2018-06-29,1033
2018-06-29,1889
2018-06-29,1904
2018-06-29,1275
2018-06-29,1870
2018-05-29,1207
2018-07-29,1512
2016-05-29,1715
2016-05-29,2135
2018-07-29,689
2018-05-29,1032
2018-05-29,1583
2015-12-29,896
2015-12-29,737
2015-12-29,1155
2015-12-29,1483
2015-12-29,1093
2015-12-29,1811
2015-12-29,1947
2015-12-29,1933
2015-12-29,996
2015-12-29,1958
2015-12-29,1268
2018-07-29,2307
2018-07-29,2298
2018-11-29,992
2018-11-29,2123
2015-12-29,1460
2015-12-29,1083
2015-12-29,2061
2015-12-29,1822
2016-05-29,1254
2016-05-29,2101
2016-05-29,2395
2016-05-29,1707
2016-05-29,2251
2016-05-29,2105
2015-04-29,1531
2017-12-29,1046
2015-04-29,570
2017-09-29,1298
2017-09-29,849
2017-09-29,1798
2017-08-29,2118
2017-08-29,762
2017-08-29,1395
2017-08-29,1989
2017-08-29,1158
2017-08-29,2010
2017-08-29,648
2016-12-29,961
2017-08-29,1475
2017-08-29,1527
2017-07-29,1689
2017-07-29,2285
2017-07-29,1386
2017-07-29,1452
2017-09-29,522
2017-09-29,1677
2017-09-29,1956
2017-09-29,2332
2016-11-29,977
2016-11-29,1811
2016-11-29,1482
2016-11-29,2444
2016-11-29,1608
2016-11-29,1516
2016-11-29,561
2016-11-29,1116
2015-10-29,1333
2016-11-29,2285
2015-11-29,2432
2015-04-29,1102
2017-10-29,2198
2017-10-29,1586
2017-10-29,2244
2017-09-29,2173
2017-09-29,1670
2017-09-29,1364
2015-11-29,1154
2016-11-29,1913
2015-10-29,1596
2017-06-29,1887
2015-09-29,2324
2015-09-29,1507
2015-09-29,2427
2015-09-29,728
2015-09-29,2072
2015-09-29,1132
2015-09-29,606
2015-09-29,1234
2015-09-29,1698
2015-09-29,1175
2015-09-29,767
2015-09-29,1879
2017-05-29,2224
2017-05-29,888
2017-05-29,1416
2017-05-29,623
2017-05-29,2120
2015-09-29,673
2015-09-29,588
2015-09-29,569
2015-09-29,2499
2018-10-29,1647
2015-08-29,1541
2015-08-29,2439
2015-08-29,621
2017-03-29,1850
2017-03-29,1682
2017-03-29,981
2017-03-29,2175
2015-10-29,825
2017-03-29,1956
2017-03-29,1061
2017-03-29,656
2017-03-29,1831
2015-08-29,945
2015-08-29,1718
2015-09-29,1192
2015-09-29,1625
2015-09-29,879
2017-03-29,2450
2017-10-29,1382
2015-11-29,2139
2018-09-29,1735
2018-09-29,664
2018-09-29,2100
2018-09-29,2290
2018-09-29,1694
2018-09-29,2028
2016-10-29,926
2018-09-29,1450
2018-09-29,1436
2018-09-29,1532
2018-09-29,1582
2018-09-29,2494
2017-12-29,2397
2018-09-29,2334
2018-09-29,689
2018-09-29,2442
2017-12-29,1477
2017-12-29,1193
2018-09-29,1944
2018-09-29,1175
2018-09-29,1555
2016-10-29,865
2017-12-29,790
2017-12-29,621
2017-12-29,2461
2018-09-29,1107
2017-12-29,957
2018-09-29,2444
2017-12-29,2478
2017-12-29,1445
2015-04-29,1705
2015-04-29,804
2015-06-29,1026
2015-06-29,870
2017-11-29,877
2017-11-29,2375
2018-01-29,2411
2018-09-29,2451
2017-12-29,1143
2018-01-29,711
2018-01-29,2437
2018-01-29,2494
2018-01-29,526
2018-01-29,2290
2018-09-29,1938
2015-11-29,2033
2018-01-29,2120
2018-01-29,1467
2018-01-29,783
2015-11-29,2439
2018-01-29,1810
2017-12-29,599
2015-09-30,688
2015-09-30,1442
2015-09-30,1009
2015-09-30,1233
2015-03-30,2392
2015-03-30,845
2015-06-30,2121
2015-08-30,2444
2015-08-30,2131
2015-03-30,520
2015-03-30,2055
2015-05-30,2207
2015-04-30,760
2015-04-30,870
2015-04-30,2032
2018-12-30,997
2018-12-30,1240
2018-12-30,548
2018-12-30,1854
2018-12-30,1656
2015-03-30,735
2015-03-30,1738
2015-12-30,899
2015-03-30,559
2015-12-30,517
2015-06-30,2091
2015-06-30,916
2015-05-30,1239
2015-05-30,704
2015-05-30,1862
2015-05-30,1979
2015-05-30,2031
2015-05-30,1824
2015-05-30,1235
2015-06-30,1009
2015-06-30,2484
2015-12-30,1476
2015-12-30,1609
2015-12-30,1031
2015-06-30,925
2015-06-30,1897
2015-12-30,813
2015-12-30,1157
2015-11-30,665
2015-11-30,1974
2015-03-30,763
2016-01-30,1296
2016-01-30,1797
2016-01-30,2500
2015-07-30,1275
2015-09-30,734
2015-12-30,1601
2015-06-30,820
2015-03-30,1415
2015-12-30,2052
2015-12-30,1116
2015-12-30,2320
2015-12-30,1433
2015-09-30,1684
2015-01-30,1906
2015-01-30,2262
2015-11-30,1236
2015-11-30,1749
2015-12-30,1805
2017-01-30,1671
2018-12-30,1690
2016-03-30,2218
2017-06-30,546
2018-12-30,1167
2018-10-30,2126
2018-10-30,621
2018-10-30,2197
2018-10-30,2053
2018-10-30,1406
2017-06-30,2406
2018-10-30,2155
2018-10-30,905
2018-10-30,2177
2018-10-30,2317
2018-10-30,1082
2018-10-30,1603
2018-10-30,1831
2018-10-30,1626
2018-10-30,943
2017-06-30,951
2017-07-30,2295
2017-07-30,1547
2017-11-30,1388
2017-11-30,2072
2017-10-30,2416
2017-10-30,2385
2017-10-30,1456
2017-10-30,618
2017-09-30,826
2017-09-30,1995
2017-08-30,1402
2017-08-30,945
2017-08-30,2133
2017-08-30,590
2017-08-30,1534
2017-08-30,1241
2017-08-30,1583
2017-07-30,1339
2017-07-30,1279
2018-10-30,2500
2017-11-30,1609
2018-10-30,1489
2018-10-30,1640
2017-05-30,1952
2017-05-30,2116
2017-05-30,1211
2017-05-30,548
2017-05-30,1953
2017-05-30,1719
2017-05-30,2044
2017-05-30,1354
2017-05-30,1852
2017-04-30,1425
2017-04-30,1918
2017-04-30,1558
2017-03-30,2400
2017-01-30,1755
2017-01-30,2207
2017-01-30,1577
2017-05-30,605
2017-05-30,957
2017-05-30,2355
2017-05-30,2323
2018-10-30,1130
2018-10-30,1673
2018-10-30,1626
2018-10-30,1108
2018-10-30,2267
2016-03-30,884
2017-05-30,1836
2017-05-30,1074
2017-05-30,1403
2017-05-30,1939
2017-05-30,1062
2017-05-30,2088
2017-05-30,1134
2017-05-30,1868
2017-05-30,2312
2017-05-30,2317
2017-05-30,1581
2018-10-30,669
2017-01-30,1745
2017-11-30,1786
2018-09-30,1880
2018-05-30,2040
2018-05-30,810
2018-05-30,1924
2018-04-30,828
2018-04-30,922
2018-04-30,696
2018-04-30,881
2018-05-30,1045
2018-04-30,2367
2018-04-30,836
2018-04-30,1224
2018-04-30,1804
2018-04-30,992
2018-04-30,1786
2018-04-30,984
2018-04-30,616
2018-04-30,775
2018-05-30,1005
2018-05-30,1336
2018-05-30,2301
2018-07-30,966
2018-07-30,1894
2018-07-30,734
2018-07-30,1125
2018-06-30,2480
2018-06-30,1870
2018-06-30,2463
2018-06-30,935
2018-06-30,1001
2018-06-30,1751
2018-06-30,1195
2018-06-30,2415
2018-06-30,1434
2018-06-30,1865
2018-06-30,524
2018-05-30,2386
2018-05-30,900
2018-04-30,1751
2017-11-30,2187
2018-04-30,665
2018-04-30,706
2018-01-30,1792
2018-01-30,1562
2017-12-30,1331
2017-12-30,2213
2017-12-30,2377
2017-12-30,864
2017-12-30,1948
2018-01-30,943
2017-12-30,2196
2017-12-30,1204
2018-09-30,1339
2018-09-30,582
2018-09-30,1968
2018-09-30,649
2018-09-30,1137
2018-09-30,693
2017-12-30,1605
2018-01-30,1920
2018-01-30,710
2018-01-30,968
2018-04-30,2025
2018-03-30,1054
2018-03-30,1123
2018-03-30,2159
2018-03-30,607
2018-03-30,766
2018-03-30,1339
2018-01-30,1820
2018-01-30,649
2018-01-30,1114
2018-01-30,892
2018-01-30,2382
2018-01-30,1880
2018-01-30,825
2018-01-30,635
2018-01-30,522
2018-01-30,2147
2018-04-30,588
2017-01-30,2342
2017-05-30,2292
2017-01-30,2394
2018-11-30,991
2018-11-30,2013
2018-11-30,2195
2016-11-30,757
2016-11-30,1721
2016-11-30,576
2016-11-30,986
2016-11-30,908
2016-11-30,1259
2018-11-30,1752
2016-11-30,1385
2016-11-30,1715
2016-11-30,1340
2016-11-30,1124
2016-11-30,1073
2016-11-30,1333
2016-11-30,1588
2016-12-30,699
2016-12-30,2340
2016-12-30,1207
2016-11-30,589
2016-12-30,1990
2018-11-30,1011
2018-11-30,1570
2016-07-30,2183
2016-07-30,884
2016-07-30,2443
2016-07-30,1147
2016-07-30,1193
2017-01-30,1217
2016-05-30,1210
2016-05-30,916
2016-05-30,1762
2018-11-30,2087
2016-05-30,1560
2016-04-30,1379
2016-04-30,1484
2016-10-30,1127
2016-10-30,2353
2016-10-30,1278
2016-10-30,1253
2016-10-30,1073
2016-10-30,1979
2016-10-30,2071
2016-04-30,1511
2016-12-30,2194
2016-11-30,1400
2018-11-30,1837
2016-04-30,604
2016-04-30,606
2017-01-30,504
2016-04-30,2043
2016-04-30,1368
2018-11-30,1998
2018-11-30,716
2016-04-30,1205
2018-11-30,2342
2017-01-30,1364
2018-11-30,1974
2018-11-30,1656
2018-11-30,1733
2016-03-30,1294
2016-04-30,825
2018-11-30,1642
2018-07-31,2344
2018-07-31,1095
2018-07-31,2129
2018-03-31,1002
2018-08-31,2410
2015-12-31,1585
2018-07-31,1654
2015-03-31,862
2015-03-31,1174
2015-03-31,2150
2015-03-31,2330
2015-03-31,1055
2015-03-31,616
2015-03-31,723
2015-03-31,640
2018-03-31,1302
2018-08-31,1456
2018-08-31,1603
2018-08-31,814
2016-05-31,2236
2016-05-31,572
2016-05-31,500
2016-05-31,1500
2016-05-31,2188
2016-05-31,2435
2016-05-31,1233
2018-08-31,2326
2016-05-31,1254
2018-08-31,2184
2018-08-31,1569
2015-03-31,989
2018-08-31,1253
2016-05-31,1874
2018-08-31,1251
2016-05-31,1863
2016-05-31,1428
2018-03-31,793
2018-03-31,2350
2018-07-31,1688
2015-01-31,1820
2015-12-31,1402
2015-12-31,1194
2015-12-31,2480
2015-12-31,1954
2015-12-31,2075
2016-05-31,2069
2016-01-31,2128
2016-01-31,1285
2016-01-31,2257
2015-12-31,681
2015-12-31,1114
2015-12-31,2317
2015-12-31,1112
2015-12-31,786
2015-12-31,2172
2015-12-31,1897
2016-03-31,2437
2016-03-31,733
2018-07-31,541
2018-07-31,1629
2018-07-31,1060
2018-07-31,834
2018-03-31,1732
2015-12-31,1247
2018-03-31,1420
2018-07-31,2197
2018-03-31,2080
2018-03-31,2396
2018-03-31,751
2018-03-31,1224
2018-03-31,2074
2018-03-31,2177
2018-07-31,2477
2016-03-31,1744
2018-03-31,1274
2016-05-31,589
2016-07-31,1238
2016-05-31,1736
2015-10-31,861
2015-10-31,2062
2016-12-31,1238
2016-12-31,1394
2016-12-31,550
2016-12-31,2157
2016-12-31,2327
2016-12-31,1418
2016-12-31,1439
2016-12-31,868
2015-10-31,2180
2016-12-31,2051
2017-05-31,2112
2017-05-31,564
2017-05-31,2279
2017-05-31,1918
2018-10-31,2390
2018-10-31,585
2018-10-31,646
2016-12-31,2212
2015-08-31,886
2016-10-31,1175
2016-12-31,2499
2015-10-31,2399
2015-10-31,2142
2015-10-31,1243
2018-08-31,1621
2015-10-31,1631
2017-01-31,1157
2017-01-31,1789
2017-01-31,1911
2017-01-31,1706
2017-01-31,873
2017-01-31,784
2015-10-31,1097
2017-03-31,795
2017-03-31,2227
2017-03-31,1217
2015-10-31,696
2015-10-31,1437
2015-10-31,1504
2015-10-31,1749
2015-10-31,990
2015-10-31,920
2015-10-31,2383
2015-10-31,1651
2015-10-31,2238
2015-10-31,1753
2015-10-31,659
2016-10-31,769
2017-05-31,782
2017-05-31,2039
2016-10-31,1335
2017-10-31,843
2016-08-31,2260
2016-08-31,1758
2016-08-31,1693
2016-08-31,865
2015-05-31,2075
2015-05-31,1597
2016-08-31,1441
2016-08-31,1440
2016-08-31,727
2016-07-31,795
2016-07-31,2500
2016-07-31,1139
2016-07-31,1729
2016-05-31,1592
2016-05-31,1143
2017-12-31,2159
2017-12-31,625
2017-12-31,1035
2017-12-31,1474
2017-12-31,2410
2017-12-31,863
2017-12-31,1602
2017-10-31,1813
2016-05-31,959
2017-10-31,1132
2017-10-31,2259
2016-10-31,790
2016-10-31,1646
2016-10-31,686
2016-10-31,647
2016-10-31,1250
2016-10-31,1519
2016-10-31,2409
2017-07-31,2181
2017-07-31,2191
2017-07-31,918
2017-07-31,1149
2017-07-31,1518
2016-10-31,670
2016-10-31,1785
2016-10-31,1136
2016-10-31,2171
2016-10-31,2323
2016-10-31,514
2016-10-31,2452
2017-08-31,1937
2017-10-31,1826
2017-10-31,1942
2017-10-31,1800
2017-10-31,1739
2018-08-31,608
